ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,btc_halving,btc_halving_lower,btc_halving_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat,yhat_moving_avg_7,yhat_moving_avg_14,yhat_moving_avg_28,yhat_moving_avg_90
2023-11-23,37243.14284407379,7938.083650573221,72924.371473374,37243.14284407379,37243.14284407379,0.0,0.0,0.0,0.0,0.0,0.0,0.05732343630765472,0.05732343630765472,0.05732343630765472,0.0010087539000043714,0.0010087539000043714,0.0010087539000043714,0.056314682407650356,0.056314682407650356,0.056314682407650356,0.0,0.0,0.0,39378.04777079294,39048.209143191125,38533.356281358174,36974.52996315615,33222.33716842334
2023-11-24,37469.04926303022,6790.625836387804,68082.21779640058,37469.04926303022,37469.04926303022,0.0,0.0,0.0,0.0,0.0,0.0,0.0461889167057101,0.0461889167057101,0.0461889167057101,-0.006030830227503238,-0.006030830227503238,-0.006030830227503238,0.05221974693321334,0.05221974693321334,0.05221974693321334,0.0,0.0,0.0,39199.70405848247,39148.561150771064,38677.5048514793,37172.6788985255,33320.86429195701
2023-11-25,37694.95568198665,8039.664568816116,71373.5328095579,37694.95568198665,37694.95568198665,0.0,0.0,0.0,0.0,0.0,0.0,0.047604219585594305,0.047604219585594305,0.047604219585594305,-0.0005869516941666599,-0.0005869516941666599,-0.0005869516941666599,0.04819117127976097,0.04819117127976097,0.04819117127976097,0.0,0.0,0.0,39489.39462954119,39243.97966132385,38812.23218160723,37368.12155836916,33417.3533435589
2023-11-26,37920.86232263043,6092.3218116599755,72769.25598528945,37920.86232263043,37920.86232263043,0.0,0.0,0.0,0.0,0.0,0.0,0.05589435967635028,0.05589435967635028,0.05589435967635028,0.011606823199437597,0.011606823199437597,0.011606823199437597,0.04428753647691268,0.04428753647691268,0.04428753647691268,0.0,0.0,0.0,40040.4246405289,39338.176678952426,38940.27555285726,37561.97257920572,33522.14681402455
2023-11-27,38146.76896327421,7931.391568298472,70883.54804399009,38146.76896327421,38146.76896327421,0.0,0.0,0.0,0.0,0.0,0.0,0.04054280103805665,0.04054280103805665,0.04054280103805665,-1.9257131539780426e-05,-1.9257131539780426e-05,-1.9257131539780426e-05,0.04056205816959643,0.04056205816959643,0.04056205816959643,0.0,0.0,0.0,39693.34582759695,39428.00739641532,39057.71348787274,37748.62830493277,33622.30179492917
2023-11-28,38372.67560391797,8687.848244778863,69411.27939110703,38372.67560391797,38372.67560391797,0.0,0.0,0.0,0.0,0.0,0.0,0.03593190053787218,0.03593190053787218,0.03593190053787218,-0.001129316624140766,-0.001129316624140766,-0.001129316624140766,0.03706121716201295,0.03706121716201295,0.03706121716201295,0.0,0.0,0.0,39751.47876708998,39518.0674285583,39168.5550232255,37929.852097030045,33723.34600768862
2023-11-29,38598.582244561774,6554.223645364351,71972.36600366402,38598.582244561774,38598.582244561774,0.0,0.0,0.0,0.0,0.0,0.0,0.028974408803261405,0.028974408803261405,0.028974408803261405,-0.004849221422024551,-0.004849221422024551,-0.004849221422024551,0.03382363022528596,0.03382363022528596,0.03382363022528596,0.0,0.0,0.0,39716.95334574201,39609.907005682064,39273.968721662204,38105.010492170295,33821.58050355732
2023-11-30,38824.49112692891,8761.100022502438,70915.14160750146,38824.49112692891,38824.49112692891,0.0,0.0,0.0,0.0,0.0,0.0,0.03188794415813374,0.03188794415813374,0.03188794415813374,0.0010087539000179899,0.0010087539000179899,0.0010087539000179899,0.030879190258115745,0.030879190258115745,0.030879190258115745,0.0,0.0,0.0,40062.52433195237,39707.68937156198,39377.94925737655,38276.33180146398,33925.372541482044
2023-12-01,39050.40000929605,6398.1385977599875,73441.35799504051,39050.40000929605,39050.40000929605,0.0,0.0,0.0,0.0,0.0,0.0,0.022217665800505097,0.022217665800505097,0.022217665800505097,-0.006030830227519995,-0.006030830227519995,-0.006030830227519995,0.02824849602802509,0.02824849602802509,0.02824849602802509,0.0,0.0,0.0,39918.00874607863,39810.30432693286,39479.43273885197,38441.10726990563,34025.71318680819
2023-12-02,39276.30889166318,5980.013244140942,72029.4470680507,39276.30889166318,39276.30889166318,0.0,0.0,0.0,0.0,0.0,0.0,0.025355630665460795,0.025355630665460795,0.025355630665460795,-0.0005869516942348142,-0.0005869516942348142,-0.0005869516942348142,0.025942582359695612,0.025942582359695612,0.025942582359695612,0.0,0.0,0.0,40272.184473822745,39922.13144754451,39583.055554434184,38602.18870912132,34126.30464913968
2023-12-03,39502.217774030316,7817.583045949286,70482.58726442156,39502.217774030316,39502.217774030316,0.0,0.0,0.0,0.0,0.0,0.0,0.03556977527095402,0.03556977527095402,0.03556977527095402,0.011606823199424311,0.011606823199424311,0.011606823199424311,0.02396295207152972,0.02396295207152972,0.02396295207152972,0.0,0.0,0.0,40907.30278295686,40045.971182177076,39692.07393056475,38761.50789518746,34237.68151823103
2023-12-04,39728.126656397486,9346.220577334525,73873.18625960127,39728.126656397486,39728.126656397486,0.0,0.0,0.0,0.0,0.0,0.0,0.02228264435879957,0.02228264435879957,0.02228264435879957,-1.925713154043685e-05,-1.925713154043685e-05,-1.925713154043685e-05,0.022301901490340007,0.022301901490340007,0.022301901490340007,0.0,0.0,0.0,40613.37437372334,40177.40383162371,39802.70561401951,38914.18841219634,34346.49699691206
2023-12-05,39954.03554574619,9265.139165161967,74074.12588479038,39954.03554574619,39954.03554574619,0.0,0.0,0.0,0.0,0.0,0.0,0.019813805665348135,0.019813805665348135,0.019813805665348135,-0.001129316624144563,-0.001129316624144563,-0.001129316624144563,0.020943122289492695,0.020943122289492695,0.020943122289492695,0.0,0.0,0.0,40745.67704159601,40319.43215655314,39918.74979255572,39063.17647094774,34458.416534284785
2023-12-06,40179.944435094905,9221.80197160284,73270.77540969376,40179.944435094905,40179.944435094905,0.0,0.0,0.0,0.0,0.0,0.0,0.01501333255593397,0.01501333255593397,0.01501333255593397,-0.004849221422037728,-0.004849221422037728,-0.004849221422037728,0.019862553977971698,0.019862553977971698,0.019862553977971698,0.0,0.0,0.0,40783.17930297794,40471.750150443986,40040.82857806302,39208.405796249324,34569.590468127535
2023-12-07,40405.85332444359,9927.347011803706,73060.1034475527,40405.85332444359,40405.85332444359,0.0,0.0,0.0,0.0,0.0,0.0,0.02003820777095565,0.02003820777095565,0.02003820777095565,0.0010087538999883755,0.0010087538999883755,0.0010087538999883755,0.019029453870967272,0.019029453870967272,0.019029453870967272,0.0,0.0,0.0,41215.51420852155,40636.46298995386,40172.07618075792,39352.71623105805,34688.39317729898
2023-12-08,40631.76221379236,9288.5369690277,72324.63223431379,40631.76221379236,40631.76221379236,0.0,0.0,0.0,0.0,0.0,0.0,0.012376814795904799,0.012376814795904799,0.012376814795904799,-0.006030830227514818,-0.006030830227514818,-0.006030830227514818,0.018407645023419617,0.018407645023419617,0.018407645023419617,0.0,0.0,0.0,41134.65400954371,40810.269456163165,40310.286891548014,39493.89587151366,34805.380386204146
2023-12-09,40857.671099875784,7192.272404890787,74299.24974617879,40857.671099875784,40857.671099875784,0.0,0.0,0.0,0.0,0.0,0.0,0.017369945898417512,0.017369945898417512,0.017369945898417512,-0.0005869516942071341,-0.0005869516942071341,-0.0005869516942071341,0.01795689759262465,0.01795689759262465,0.01795689759262465,0.0,0.0,0.0,41567.366636415965,40995.29547939077,40458.71346346764,39635.472822537435,34924.222111885916
2023-12-10,41083.57998595921,9750.030952456054,76046.4045268606,41083.57998595921,41083.57998595921,0.0,0.0,0.0,0.0,0.0,0.0,0.029241218760883366,0.029241218760883366,0.029241218760883366,0.011606823199430351,0.011606823199430351,0.011606823199430351,0.01763439556145301,0.01763439556145301,0.01763439556145301,0.0,0.0,0.0,42284.91393580889,41192.09707265534,40619.03412741621,39779.654840136725,35055.283593955304
2023-12-11,41309.48887204264,10639.962062318398,75660.89298227725,41309.48887204264,41309.48887204264,0.0,0.0,0.0,0.0,0.0,0.0,0.017376981663898172,0.017376981663898172,0.017376981663898172,-1.9257131541093002e-05,-1.9257131541093002e-05,-1.9257131541093002e-05,0.017396238795439264,0.017396238795439264,0.017396238795439264,0.0,0.0,0.0,42027.323102717135,41394.08974822588,40785.74678992479,39921.73013889877,35184.48855247614
2023-12-12,41535.39775812606,11005.151241379353,75396.19789191658,41535.39775812606,41535.39775812606,0.0,0.0,0.0,0.0,0.0,0.0,0.016069613450467073,0.016069613450467073,0.016069613450467073,-0.0011293166241361876,-0.0011293166241361876,-0.0011293166241361876,0.017198930074603262,0.017198930074603262,0.017198930074603262,0.0,0.0,0.0,42202.85554461054,41602.25810579939,40960.845131176255,40064.700077200876,35317.359733732796
2023-12-13,41761.30683395128,9671.38966035235,74796.14296169943,41761.30683395128,41761.30683395128,0.0,0.0,0.0,0.0,0.0,0.0,0.012151576607564902,0.012151576607564902,0.012151576607564902,-0.004849221422031183,-0.004849221422031183,-0.004849221422031183,0.017000798029596084,0.017000798029596084,0.017000798029596084,0.0,0.0,0.0,42268.772553176066,41814.48571297055,41143.117931707275,40208.54332668474,35449.66945316113
2023-12-14,41987.21590977654,9893.560152206279,72444.32624433824,41987.21590977654,41987.21590977654,0.0,0.0,0.0,0.0,0.0,0.0,0.017772063668458113,0.017772063668458113,0.017772063668458113,0.001008753900001994,0.001008753900001994,0.001008753900001994,0.016763309768456122,0.016763309768456122,0.016763309768456122,0.0,0.0,0.0,42733.41538418639,42031.32873806553,41333.89586400969,40355.92256069313,35589.631317838015
2023-12-15,42213.12498560176,11099.526173180153,76412.99768959107,42213.12498560176,42213.12498560176,0.0,0.0,0.0,0.0,0.0,0.0,0.010421401073234261,0.010421401073234261,0.010421401073234261,-0.006030830227535576,-0.006030830227535576,-0.006030830227535576,0.016452231300769834,0.016452231300769834,0.016452231300769834,0.0,0.0,0.0,42653.04489163128,42248.2417212209,41529.25558869203,40504.344163771995,35727.26160110611
2023-12-16,42439.03405868603,13180.387185610045,74461.69087409662,42439.03405868603,42439.03405868603,0.0,0.0,0.0,0.0,0.0,0.0,0.015451647808631994,0.015451647808631994,0.015451647808631994,-0.0005869516942045729,-0.0005869516942045729,-0.0005869516942045729,0.016038599502836568,0.016038599502836568,0.016038599502836568,0.0,0.0,0.0,43094.78706629939,42466.44463977567,41730.87005958322,40656.962807008706,35866.11851314936
2023-12-17,42664.94313177028,10981.824915715526,74437.68380959018,42664.94313177028,42664.94313177028,0.0,0.0,0.0,0.0,0.0,0.0,0.027106299329864587,0.027106299329864587,0.027106299329864587,0.011606823199427354,0.011606823199427354,0.011606823199427354,0.015499476130437236,0.015499476130437236,0.015499476130437236,0.0,0.0,0.0,43821.431851191686,42685.94719911607,41939.02213588571,40815.548033225234,36016.427774999276
2023-12-18,42890.85220485452,11139.398325442962,73379.9048807483,42890.85220485452,42890.85220485452,0.0,0.0,0.0,0.0,0.0,0.0,0.014799204920445737,0.014799204920445737,0.014799204920445737,-1.925713156116297e-05,-1.925713156116297e-05,-1.925713156116297e-05,0.014818462052006896,0.014818462052006896,0.014818462052006896,0.0,0.0,0.0,43525.60271584671,42899.98714384886,42147.038446037375,40974.87203002844,36163.47741724165
2023-12-19,43116.761277938764,12057.373993396319,75961.66944284984,43116.761277938764,43116.761277938764,0.0,0.0,0.0,0.0,0.0,0.0,0.012856641568568897,0.012856641568568897,0.012856641568568897,-0.0011293166241399836,-0.0011293166241399836,-0.0011293166241399836,0.013985958192708882,0.013985958192708882,0.013985958192708882,0.0,0.0,0.0,43671.09802328677,43109.73606937404,42355.997087586715,41137.37344007122,36312.703743250364
2023-12-20,43342.670351023036,13138.994561109248,74430.14397581609,43342.670351023036,43342.670351023036,0.0,0.0,0.0,0.0,0.0,0.0,0.008149946955588586,0.008149946955588586,0.008149946955588586,-0.004849221422037655,-0.004849221422037655,-0.004849221422037655,0.012999168377626241,0.012999168377626241,0.012999168377626241,0.0,0.0,0.0,43695.91081529744,43313.61296396281,42564.04933846668,41302.438958264844,36459.70995103169
2023-12-21,43568.579427502686,11548.505879246322,77651.23072318813,43568.579427502686,43568.579427502686,0.0,0.0,0.0,0.0,0.0,0.0,0.012870601960645604,0.012870601960645604,0.012870601960645604,0.001008753899993995,0.001008753899993995,0.001008753899993995,0.011861848060651608,0.011861848060651608,0.011861848060651608,0.0,0.0,0.0,44129.33327130485,43513.029804979735,42772.179271522626,41472.12772614027,36612.81410890762
2023-12-22,43794.488503982364,13131.58684615025,77413.27038171813,43794.488503982364,43794.488503982364,0.0,0.0,0.0,0.0,0.0,0.0,0.004552981309181212,0.004552981309181212,0.004552981309181212,-0.006030830227556334,-0.006030830227556334,-0.006030830227556334,0.010583811536737545,0.010583811536737545,0.010583811536737545,0.0,0.0,0.0,43993.883991586146,43704.57824783043,42976.40998452566,41643.34843803684,36761.6342931847
2023-12-23,44020.39758046201,14622.05621145447,75294.11641802135,44020.39758046201,44020.39758046201,0.0,0.0,0.0,0.0,0.0,0.0,0.008593266691363975,0.008593266691363975,0.008593266691363975,-0.0005869516941768934,-0.0005869516941768934,-0.0005869516941768934,0.009180218385540867,0.009180218385540867,0.009180218385540867,0.0,0.0,0.0,44398.676596730795,43890.8481807492,43178.64641026244,41818.67993686504,36910.02101717882
2023-12-24,44246.30665694172,12616.838852167073,79690.01965866775,44246.30665694172,44246.30665694172,0.0,0.0,0.0,0.0,0.0,0.0,0.01927749051911615,0.01927749051911615,0.01927749051911615,0.011606823199433394,0.011606823199433394,0.011606823199433394,0.007670667319682753,0.007670667319682753,0.007670667319682753,0.0,0.0,0.0,45099.264414026824,44073.39568972564,43379.671444420856,41999.352785918534,37068.43294935748
2023-12-25,44472.2157401221,11519.485799674076,75691.33227061821,44472.2157401221,44472.2157401221,0.0,0.0,0.0,0.0,0.0,0.0,0.006058874941980748,0.006058874941980748,0.006058874941980748,-1.9257131561819394e-05,-1.9257131561819394e-05,-1.9257131561819394e-05,0.006078132073542568,0.006078132073542568,0.006078132073542568,0.0,0.0,0.0,44741.66733368429,44247.11920655959,43573.55317520424,42179.64998256451,37221.67142790883
2023-12-26,44698.124823302445,12977.818079104145,74671.79484947408,44698.124823302445,44698.124823302445,0.0,0.0,0.0,0.0,0.0,0.0,0.003298462636917051,0.003298462636917051,0.003298462636917051,-0.0011293166241401098,-0.0011293166241401098,-0.0011293166241401098,0.004427779261057161,0.004427779261057161,0.004427779261057161,0.0,0.0,0.0,44845.559917972365,44414.899477228966,43762.317773301496,42361.58145223888,37375.646185941354
2023-12-27,44924.033906482844,12919.645742229817,75557.9846684465,44924.033906482844,44924.033906482844,0.0,0.0,0.0,0.0,0.0,0.0,-0.002103509338595969,-0.002103509338595969,-0.002103509338595969,-0.004849221422031112,-0.004849221422031112,-0.004849221422031112,0.002745712083435143,0.002745712083435143,0.002745712083435143,0.0,0.0,0.0,44829.53578163316,44576.8459009912,43945.229432477,42544.17368209213,37526.1154400908
2023-12-28,45149.94298966313,10703.440283427874,76229.81305008175,45149.94298966313,45149.94298966313,0.0,0.0,0.0,0.0,0.0,0.0,0.0020664401536908987,0.0020664401536908987,0.0020664401536908987,0.0010087539000029461,0.0010087539000029461,0.0010087539000029461,0.0010576862536879536,0.0010576862536879536,0.0010576862536879536,0.0,0.0,0.0,45243.242644793834,44735.97581148963,44124.50280823469,42729.19933612219,37681.60487457629
2023-12-29,45375.852066084386,11082.905820052842,75908.55242747841,45375.852066084386,45375.852066084386,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066429847850748205,-0.0066429847850748205,-0.0066429847850748205,-0.006030830227525222,-0.006030830227525222,-0.006030830227525222,-0.0006121545575495985,-0.0006121545575495985,-0.0006121545575495985,0.0,0.0,0.0,45074.42097119958,44890.338237148695,44297.458242489556,42913.3569155908,37831.89323196243
2023-12-30,45601.76114250564,14112.962459302344,75695.891666971,45601.76114250564,45601.76114250564,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028294287845052196,-0.0028294287845052196,-0.0028294287845052196,-0.0005869516941994512,-0.0005869516941994512,-0.0005869516941994512,-0.002242477090305768,-0.002242477090305768,-0.002242477090305768,0.0,0.0,0.0,45472.734206904905,45043.775038602136,44467.311609675664,43099.09083462944,37981.3011362115
2023-12-31,45827.67021892692,14126.926292990163,77820.3855674802,45827.67021892692,45827.67021892692,0.0,0.0,0.0,0.0,0.0,0.0,0.007790976986695838,0.007790976986695838,0.007790976986695838,0.011606823199420108,0.011606823199420108,0.011606823199420108,-0.00381584621272427,-0.00381584621272427,-0.00381584621272427,0.0,0.0,0.0,46184.71254295646,45198.83905702066,44636.11737337315,43287.56975462943,38140.768139751424
2024-01-01,46053.57929534814,15500.94752401167,77272.878439474,46053.57929534814,46053.57929534814,0.0,0.0,0.0,0.0,0.0,0.0,-0.005338918343789808,-0.005338918343789808,-0.005338918343789808,-1.925713157218224e-05,-1.925713157218224e-05,-1.925713157218224e-05,-0.005319661212217626,-0.005319661212217626,-0.005319661212217626,0.0,0.0,0.0,45807.702996051026,45351.12986593018,44799.12453624489,43473.081491141136,38294.83666107405
2024-01-02,46279.48837695904,14628.116446106169,79145.2109817308,46279.48837695904,46279.48837695904,0.0,0.0,0.0,0.0,0.0,0.0,-0.00787622157269579,-0.00787622157269579,-0.00787622157269579,-0.0011293166241335701,-0.0011293166241335701,-0.0011293166241335701,-0.006746904948562219,-0.006746904948562219,-0.006746904948562219,0.0,0.0,0.0,45914.98087223111,45503.90428796715,44959.40188259805,43657.69948509239,38449.86858964165
2024-01-03,46505.3974585699,15651.10469607672,77607.40209450097,46505.3974585699,46505.3974585699,0.0,0.0,0.0,0.0,0.0,0.0,-0.012945897854931167,-0.012945897854931167,-0.012945897854931167,-0.004849221422037582,-0.004849221422037582,-0.004849221422037582,-0.008096676432893584,-0.008096676432893584,-0.008096676432893584,0.0,0.0,0.0,45903.343333368284,45657.305366786466,45117.07563388883,43840.562486177754,38601.7572261323
2024-01-04,46731.3065401808,12962.01414412345,74715.72469904776,46731.3065401808,46731.3065401808,0.0,0.0,0.0,0.0,0.0,0.0,-0.00836573078681142,-0.00836573078681142,-0.00836573078681142,0.0010087538999949473,0.0010087538999949473,0.0010087538999949473,-0.009374484686806371,-0.009374484686806371,-0.009374484686806371,0.0,0.0,0.0,46340.365010349684,45814.037133294434,45275.00647239203,44023.592871957335,38759.69449642181
2024-01-05,46957.21562179166,13782.273960433275,78662.2712888172,46957.21562179166,46957.21562179166,0.0,0.0,0.0,0.0,0.0,0.0,-0.01662312003346805,-0.01662312003346805,-0.01662312003346805,-0.006030830227490107,-0.006030830227490107,-0.006030830227490107,-0.01059228980597794,-0.01059228980597794,-0.01059228980597794,0.0,0.0,0.0,46176.64019007318,45971.49702170495,45430.91762942682,44203.663806976234,38913.019466817896
2024-01-06,47183.12470666125,15466.654629245695,81852.95114143626,47183.12470666125,47183.12470666125,0.0,0.0,0.0,0.0,0.0,0.0,-0.012355237440144676,-0.012355237440144676,-0.012355237440144676,-0.0005869516941717707,-0.0005869516941717707,-0.0005869516941717707,-0.011768285745972905,-0.011768285745972905,-0.011768285745972905,0.0,0.0,0.0,46600.16599774249,46132.55870611032,45588.166872356225,44383.40664130933,39066.329085494646
2024-01-07,47409.033791530834,16913.337125705322,78201.8327957465,47409.033791530834,47409.033791530834,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013196049884415882,-0.0013196049884415882,-0.0013196049884415882,0.011606823199426148,0.011606823199426148,0.011606823199426148,-0.012926428187867735,-0.012926428187867735,-0.012926428187867735,0.0,0.0,0.0,47346.47259404233,46298.52442769402,45748.68174235734,44564.17659338909,39230.88969392312
2024-01-08,47634.94287640042,16221.072363059437,81191.62257205645,47634.94287640042,47634.94287640042,0.0,0.0,0.0,0.0,0.0,0.0,-0.014114976774683699,-0.014114976774683699,-0.014114976774683699,-1.9257131537641275e-05,-1.9257131537641275e-05,-1.9257131537641275e-05,-0.014095719643146057,-0.014095719643146057,-0.014095719643146057,0.0,0.0,0.0,46962.57676403665,46463.5063945491,45907.31813023965,44740.43565272194,39391.03544957629
2024-01-09,47860.85196127003,17617.593058593182,79316.03196729017,47860.85196127003,47860.85196127003,0.0,0.0,0.0,0.0,0.0,0.0,-0.016438589060545815,-0.016438589060545815,-0.016438589060545815,-0.0011293166241355317,-0.0011293166241355317,-0.0011293166241355317,-0.015309272436410287,-0.015309272436410287,-0.015309272436410287,0.0,0.0,0.0,47074.08708379109,46629.09299620053,46066.49864208384,44914.40820769267,39552.97832318994
2024-01-10,48086.761048583074,15583.216171401213,80776.02700401153,48086.761048583074,48086.761048583074,0.0,0.0,0.0,0.0,0.0,0.0,-0.021452399505766013,-0.021452399505766013,-0.021452399505766013,-0.004849221422018025,-0.004849221422018025,-0.004849221422018025,-0.01660317808374798,-0.01660317808374798,-0.01660317808374798,0.0,0.0,0.0,47055.18463963056,46793.641754238,46225.47356051223,45085.351496494615,39712.385772210466
2024-01-11,48312.670135896136,14704.100254163923,79176.9530024652,48312.670135896136,48312.670135896136,0.0,0.0,0.0,0.0,0.0,0.0,-0.017006464706074795,-0.017006464706074795,-0.017006464706074795,0.0010087539000085658,0.0010087539000085658,0.0010087539000085658,-0.018015218606083357,-0.018015218606083357,-0.018015218606083357,0.0,0.0,0.0,47491.042416373784,46958.02424081287,46386.030687053644,45255.266747644164,39878.56956081931
2024-01-12,48538.579223209206,13297.670181183958,78032.15150979723,48538.579223209206,48538.579223209206,0.0,0.0,0.0,0.0,0.0,0.0,-0.025614291475060596,-0.025614291475060596,-0.025614291475060596,-0.006030830227510864,-0.006030830227510864,-0.006030830227510864,-0.019583461247549734,-0.019583461247549734,-0.019583461247549734,0.0,0.0,0.0,47295.297907200606,47117.83248611679,46544.66475391087,45421.061498200215,40040.62942061654
2024-01-13,48764.48831052224,15882.185490203032,81788.99425898383,48764.48831052224,48764.48831052224,0.0,0.0,0.0,0.0,0.0,0.0,-0.02193173440174063,-0.02193173440174063,-0.02193173440174063,-0.0005869516942148067,-0.0005869516942148067,-0.0005869516942148067,-0.021344782707525822,-0.021344782707525822,-0.021344782707525822,0.0,0.0,0.0,47694.99850465908,47274.23712996201,46703.397918036164,45585.35476385592,40202.779786028026
2024-01-14,48990.39739783531,15440.758233961596,77812.3344601954,48990.39739783531,48990.39739783531,0.0,0.0,0.0,0.0,0.0,0.0,-0.011726548983106017,-0.011726548983106017,-0.011726548983106017,0.011606823199412863,0.011606823199412863,0.011606823199412863,-0.023333372182518877,-0.023333372182518877,-0.023333372182518877,0.0,0.0,0.0,48415.909103047765,47427.013774105646,46862.76910089983,45749.44323713649,40376.35941196683
2024-01-15,49216.30648497697,15017.113994259464,81082.13473023551,49216.30648497697,49216.30648497697,0.0,0.0,0.0,0.0,0.0,0.0,-0.02559852126515115,-0.02559852126515115,-0.02559852126515115,-1.92571315480045e-05,-1.92571315480045e-05,-1.92571315480045e-05,-0.025579264133603147,-0.025579264133603147,-0.025579264133603147,0.0,0.0,0.0,47956.441816829094,47568.99449593314,47016.25044524112,45907.687490743,40544.88590753162
2024-01-16,49442.21557211867,16925.95617820491,78983.78317849523,49442.21557211867,49442.21557211867,0.0,0.0,0.0,0.0,0.0,0.0,-0.02923626830352339,-0.02923626830352339,-0.02923626830352339,-0.0011293166241374932,-0.0011293166241374932,-0.0011293166241374932,-0.0281069516793859,-0.0281069516793859,-0.0281069516793859,0.0,0.0,0.0,47996.70969213157,47700.797725696066,47164.945360948295,46062.17362177318,40714.50724590854
2024-01-17,49668.124659260335,16633.925611773662,79871.02031624824,49668.124659260335,49668.124659260335,0.0,0.0,0.0,0.0,0.0,0.0,-0.035783351269184305,-0.035783351269184305,-0.035783351269184305,-0.004849221422024497,-0.004849221422024497,-0.004849221422024497,-0.030934129847159802,-0.030934129847159802,-0.030934129847159802,0.0,0.0,0.0,47890.83270769639,47820.17602113404,47306.908887686026,46211.992260787425,40880.41959131818
2024-01-18,49894.033746401976,15099.309790289035,80721.64659244427,49894.033746401976,49894.033746401976,0.0,0.0,0.0,0.0,0.0,0.0,-0.033061860732157035,-0.033061860732157035,-0.033061860732157035,0.0010087539000005678,0.0010087539000005678,0.0010087539000005678,-0.03407061463215761,-0.03407061463215761,-0.03407061463215761,0.0,0.0,0.0,48244.44415131289,47927.80484041106,47442.914540611964,46358.960506502,41051.941076727344
2024-01-19,50119.94283703961,15855.692947641823,77643.73024041657,50119.94283703961,50119.94283703961,0.0,0.0,0.0,0.0,0.0,0.0,-0.04354830922840706,-0.04354830922840706,-0.04354830922840706,-0.006030830227531623,-0.006030830227531623,-0.006030830227531623,-0.03751747900087544,-0.03751747900087544,-0.03751747900087544,0.0,0.0,0.0,47937.304067862126,48019.52000621984,47568.67624616832,46499.79693779757,41217.49811018118
2024-01-20,50345.85192767725,16876.784008678616,79356.62030267695,50345.85192767725,50345.85192767725,0.0,0.0,0.0,0.0,0.0,0.0,-0.0418533924615226,-0.0418533924615226,-0.0418533924615226,-0.0005869516942122454,-0.0005869516942122454,-0.0005869516942122454,-0.04126644076731036,-0.04126644076731036,-0.04126644076731036,0.0,0.0,0.0,48238.70722813847,48097.19268100261,47685.71490548232,46636.94088891927,41381.453938457074
2024-01-21,50571.761018314915,17998.550139918756,81774.00510096534,50571.761018314915,50571.761018314915,0.0,0.0,0.0,0.0,0.0,0.0,-0.033692706647791115,-0.033692706647791115,-0.033692706647791115,0.01160682319943823,0.01160682319943823,0.01160682319943823,-0.04529952984722935,-0.04529952984722935,-0.04529952984722935,0.0,0.0,0.0,48867.86150966263,48161.75731051902,47794.38554231234,46771.53364233484,41555.11688058121
2024-01-22,50797.67010895255,15540.188359930604,78013.09325037665,50797.67010895255,50797.67010895255,0.0,0.0,0.0,0.0,0.0,0.0,-0.04960831110990442,-0.04960831110990442,-0.04960831110990442,-1.925713155836729e-05,-1.925713155836729e-05,-1.925713155836729e-05,-0.04958905397834606,-0.04958905397834606,-0.04958905397834606,0.0,0.0,0.0,48277.68348652934,48207.64897761906,47888.321736776095,46897.819933507875,41721.262389325566
2024-01-23,51023.5792013609,14731.9160046376,83833.76935818473,51023.5792013609,51023.5792013609,0.0,0.0,0.0,0.0,0.0,0.0,-0.05522718945590982,-0.05522718945590982,-0.05522718945590982,-0.0011293166241376188,-0.0011293166241376188,-0.0011293166241376188,-0.0540978728317722,-0.0540978728317722,-0.0540978728317722,0.0,0.0,0.0,48205.69032608873,48237.50335389865,47969.15053979737,47017.8245909406,41886.39197474938
2024-01-24,51249.488293769275,16526.868247717142,78669.1531047816,51249.488293769275,51249.488293769275,0.0,0.0,0.0,0.0,0.0,0.0,-0.0636292022367145,-0.0636292022367145,-0.0636292022367145,-0.004849221422037674,-0.004849221422037674,-0.004849221422037674,-0.058779980814676835,-0.058779980814676835,-0.058779980814676835,0.0,0.0,0.0,47988.524238596896,48251.45928688444,48035.817654009246,47130.64560726074,42045.25644821372
2024-01-25,51475.397386177596,14303.06519937979,79999.66630929809,51475.397386177596,51475.397386177596,0.0,0.0,0.0,0.0,0.0,0.0,-0.06257263516837282,-0.06257263516837282,-0.06257263516837282,0.0010087539000141854,0.0010087539000141854,0.0010087539000141854,-0.063581389068387,-0.063581389068387,-0.063581389068387,0.0,0.0,0.0,48254.44612538529,48252.88814032335,48090.34649036721,47238.188588710436,42207.51102884976
2024-01-26,51701.306478585975,17665.47231068409,78915.64190681487,51701.306478585975,51701.306478585975,0.0,0.0,0.0,0.0,0.0,0.0,-0.07447211773137863,-0.07447211773137863,-0.07447211773137863,-0.0060308302275264465,-0.0060308302275264465,-0.0060308302275264465,-0.06844128750385219,-0.06844128750385219,-0.06844128750385219,0.0,0.0,0.0,47851.00069564663,48240.55908714972,48130.03954668478,47337.352150297826,42361.22214598007
