ds,y,y_moving_avg_7,y_moving_avg_14,y_moving_avg_28,y_moving_avg_90
2023-09-30,26957.692508297772,27002.646281708854,26770.785916361474,26587.177232871978,26406.544211174598
2023-09-30,27162.25,26945.404494809172,26728.62930862592,26574.616595569223,26394.119849971295
2023-09-30,26971.709749552774,26888.45844900178,26660.686091862466,26554.65879179892,26388.199636980524
2023-09-29,27172.740384615383,26851.657063557148,26606.462784420266,26546.111122172035,26384.41142300553
2023-09-29,26882.166666666668,26739.07944046784,26535.462815961455,26524.763251292916,26380.206900213503
2023-09-29,26927.99564558879,26656.89491665832,26486.960924914834,26513.207745340536,26384.938164294326
2023-09-29,26943.96901724059,26620.966967288492,26453.175521658493,26506.930961651866,26389.22723572269
2023-09-28,26557.0,26538.925551014105,26393.793806141308,26499.673136583122,26394.88313553113
2023-09-28,26763.627679348258,26511.854122442677,26402.043806141308,26509.376708011696,26400.7080316436
2023-09-28,26714.100051440328,26432.913734723144,26380.469752247536,26527.747148034974,26406.914020391585
2023-09-27,26384.69702299026,26361.268505283388,26361.62578513851,26541.543099765917,26412.3620742764
2023-09-27,26306.875,26331.846191455068,26372.274410480477,26566.90979519271,26408.26713071403
2023-09-27,26676.5,26317.02693317135,26390.899743480808,26594.938143406995,26405.200300782675
2023-09-27,26369.67910331989,26285.38407602849,26383.152771048186,26611.00277955862,26398.31819386444
2023-09-26,26367.5,26248.66206126851,26403.568549382475,26638.013162078983,26394.886588692014
2023-09-26,26211.044965311547,26292.23348983994,26420.603882512525,26664.83905493613,26391.06620105357
2023-09-26,26212.583445362012,26328.025769771928,26448.631491735377,26691.980306175003,26389.049206321553
2023-09-25,26178.740826192046,26361.98306499363,26485.759459923807,26714.388040269212,26386.713927860827
2023-09-25,26203.140192013965,26412.70262950588,26514.063686624377,26740.879439333785,26384.800763640727
2023-09-25,26455.0,26464.772553790262,26539.454565766235,26767.06795178382,26385.338459426217
2023-09-25,26112.625,26480.921466067874,26560.686401645242,26783.482810598827,26383.013183183124
2023-09-24,26672.5,26558.475037496446,26605.55246702494,26797.353005146822,26381.864572072012
2023-09-24,26461.59092483547,26548.974275185115,26616.709609882084,26787.140505146825,26376.90807779615
2023-09-24,26450.284511913913,26569.237213698834,26675.024543822405,26788.7992302145,26374.48295766978
2023-09-24,26533.777777777777,26609.535854853984,26721.46041439332,26785.128354789,26368.55262879623
2023-09-23,26567.629662004663,26615.424743742875,26761.545179904944,26785.779933800666,26361.33613841057
2023-09-23,26568.04238594328,26614.13657774221,26798.976543333185,26785.494769198925,26355.433609169588
2023-09-23,26655.5,26640.45133722261,26838.852788069056,26789.16587446286,26350.727582659107
2023-09-22,26605.994663820704,26652.62989655343,26872.457774775492,26775.900568340407,26343.725321648646
2023-09-22,26603.431494431494,26684.444944579045,26909.074227359728,26771.362154927785,26338.22537862104
2023-09-22,26732.375,26780.81187394597,26935.329120614624,26767.137676159407,26333.27058423847
2023-09-22,26575.0,26833.384973932658,26943.016620614624,26758.982252472015,26326.39629545135
2023-09-21,26558.6125,26907.665616067017,26967.695192043197,26755.17293478494,26323.25185100691
2023-09-21,26752.245702306078,26983.81650892416,26994.681337801412,26750.73614381855,26317.116795660204
2023-09-21,26740.74991531575,27037.254238915502,27006.279219552416,26727.265721028492,26308.686574991127
2023-09-21,26828.7,27092.28565299756,26989.153543268712,26713.908581195785,26302.75315200387
2023-09-20,27278.0,27133.703510140418,26957.57140041157,26688.810846404387,26293.51759644831
2023-09-20,27100.386699906765,27089.84636728327,26902.573916606594,26640.94424912098,26282.12431601577
2023-09-20,27094.96449494053,27052.64826729659,26848.796295184682,26604.3590098386,26288.724435708722
2023-09-20,27091.66875,27027.724768019372,26810.01468769639,26569.72066748683,26280.343348727896
2023-09-19,27126.30981224546,27005.546166678654,26772.012995064666,26529.12811907652,26283.84544096162
2023-09-19,27125.96981389015,26975.304200189337,26739.478960856653,26467.311274085012,26305.27763604983
2023-09-19,27118.625,26886.02143353987,26679.343361905318,26403.89516735286,26329.81686033994
2023-09-19,26971.0,26781.439290682727,26633.650082495846,26356.392194120825,26351.075698660807
2023-09-18,26840.0,26715.30146592992,26598.946231704187,26314.093536191805,26376.697136989547
2023-09-18,26920.5,26644.944323072774,26574.947884329402,26278.984745844507,26403.971140524263
2023-09-18,26936.418540614963,26592.304607373404,26542.650677526683,26241.24640863971,26433.906696079823
2023-09-18,26914.61604682024,26538.479823450674,26506.790949835693,26206.244277359954,26461.0214133743
2023-09-17,26500.990447343895,26503.653721523973,26448.252222504565,26173.413058117854,26488.72616982285
2023-09-17,26386.55,26472.665290270765,26438.663619122857,26153.565111421405,26520.373425763366
2023-09-17,26508.03522673031,26485.860874308953,26420.050292397205,26139.235640301016,26553.53818512165
2023-09-16,26347.5,26482.590997478463,26379.31458163537,26110.071965512692,26585.785307238297
2023-09-16,26552.021990104455,26504.95144558603,26359.921724492513,26085.867519723077,26619.73269567011
2023-09-16,26559.64505315583,26492.99674767995,26329.42664727726,26056.142914929555,26652.338006891176
2023-09-15,26670.833333333332,26475.102076220715,26286.243243088367,26025.650464927072,26684.06265474859
2023-09-15,26284.071428571428,26392.85072348516,26195.14358731337,25996.107807488417,26714.185227251954
2023-09-15,26478.919088267347,26404.661947974957,26128.4469728004,25978.524302277827,26749.794768782922
2023-09-15,26485.14608891685,26354.239710485454,26079.134305745803,25958.920788522744,26783.49733231909
2023-09-14,26504.023136752978,26276.03816579228,26029.240840679424,25939.126288537816,26819.15342362057
2023-09-14,26468.339104761904,26214.892003399,25983.021607359613,25914.536998840515,26854.76853918384
2023-09-14,26434.382352941175,26165.856546874573,25939.84213975273,25891.760763662376,26891.459215797593
2023-09-13,26095.073864184433,26097.384409956023,25905.69760488422,25866.497653605158,26926.5504432128
2023-09-13,26366.75,25997.436451141588,25898.57389373114,25855.60417628367,26969.835733610747
2023-09-13,26125.963425840837,25852.231997625848,25868.466603719953,25836.77381914081,27005.990181555542
2023-09-12,25937.735276064654,25804.028901006157,25858.42098820483,25854.75479789045,27038.285395627398
2023-09-12,26076.0,25782.443515566563,25840.82934939001,25879.506055595404,27075.67722589334
2023-09-12,26125.090909090908,25751.151211320226,25811.81331495364,25905.160817500164,27108.152076374383
2023-09-12,25955.077394511336,25713.827732630893,25782.859182581848,25947.40687195907,27140.721571027472
2023-09-11,25395.43815248339,25714.01079981241,25765.05768676577,25995.94025337444,27175.403827243706
2023-09-11,25350.31882538982,25799.711336320684,25797.072027663467,26069.424605071465,27215.980126645933
2023-09-10,25788.541749502983,25884.70120981406,25828.60163175525,26131.243241669057,27256.88642341728
2023-09-10,25786.637577987523,25912.8130754035,25838.707271299678,26186.015560139185,27293.941453514733
2023-09-09,25856.95387027562,25899.21518321346,25849.011736396205,26236.65082167799,27333.253813759322
2023-09-09,25863.826558265584,25872.475418587048,25846.052390321416,26242.336472824456,27369.64680065077
2023-09-08,25956.35886478194,25851.8906325328,25843.67938757202,26248.301963821337,27406.59847811754
2023-09-08,25995.341908041322,25816.104573719134,25827.297702326094,26251.900232127642,27447.205601842183
2023-09-07,25945.24793984343,25794.43271900625,25812.634458836194,26254.23925819051,27482.774615999664
2023-09-07,25985.324808629088,25772.50205369644,25805.081034561666,26257.039871501118,27521.602747355904
2023-09-06,25691.4523326572,25764.60146719586,25851.08860757607,26258.61810831543,27566.838027260022
2023-09-06,25669.775517890772,25798.808289578952,25918.182761800796,26269.72368157399,27608.452605498514
2023-09-05,25719.73305588585,25819.62936205579,25998.508320046687,26281.751557591575,27645.792770771088
2023-09-05,25705.85645308626,25835.46814261124,26111.954561336293,26300.744406049507,27682.576304333503
2023-09-04,25843.638925051142,25838.490830933053,26226.822819983117,26320.025430515052,27722.533454854765
2023-09-04,25791.733282674773,25830.836198666137,26341.777182479465,26325.940111763226,27761.153283030846
2023-09-03,25930.020703125,25837.660015426885,26433.88485158286,26341.464477209567,27800.43014072939
2023-09-03,25930.90008933889,25937.57574795629,26533.323848978696,26352.65409900732,27837.269647818306
2023-09-02,25815.5230252286,26037.557234022628,26624.289906959777,26352.14177129146,27874.291365877576
2023-09-02,25830.60451977401,26177.38727803759,26638.620555327496,26354.597864785737,27913.14654496234
2023-09-01,25727.01527133897,26388.440980061354,26652.92454007065,26361.94777587651,27951.858636197474
2023-09-01,25790.056499182716,26615.154809033178,26676.502761929187,26376.857944757263,27991.306200332754
2023-09-01,25839.5,26852.718166292787,26695.844057544837,26385.25937368141,28030.196296714857
2023-08-31,26629.430830830832,27030.109687738837,26708.998708440566,26394.95579480056,28069.08859071735
2023-08-31,26630.77049180328,27129.071950001096,26666.147609054788,26378.101122270888,28098.96197157797
2023-08-31,26794.333333333332,27211.022579896926,26621.26460134718,26359.633926462167,28128.893059632388
2023-08-30,27307.980433940334,27099.85383261739,26564.994795136456,26341.693450271694,28161.072689262022
2023-08-30,27314.012074141756,26917.40810007995,26489.53425076272,26295.210489016572,28183.351020655642
2023-08-30,27453.0,26737.850714825203,26413.22804104699,26248.05026644326,28204.016970966637
2023-08-29,27081.240650122334,26538.969948796886,26310.10304104699,26203.54104667407,28223.115939096206
2023-08-29,27322.166666666668,26387.887729142298,26249.044102836273,26164.83602345541,28253.00308002077
2023-08-29,27204.424901074053,26203.223268108475,26171.984349035945,26126.637383969857,28275.27242176972
2023-08-28,26016.1521023766,26031.506622797435,26079.99363562314,26144.1364043698,28298.85657270977
2023-08-28,26030.860306178238,26030.135757655524,26070.575174243982,26155.726210237302,28343.08827643774
2023-08-27,26057.11037735849,26061.660401445486,26070.971011682377,26204.868951125038,28387.09209526673
2023-08-27,26060.834637801832,26088.605367268778,26077.21312758534,26311.943843725956,28429.118813088004
2023-08-26,26023.66511254019,26081.23613329709,26074.674689817977,26428.860463804467,28471.182064033714
2023-08-26,26029.515439429928,26110.200476530244,26080.91288116056,26536.29815438795,28517.730229449935
2023-08-25,26002.408383896753,26140.74542996342,26090.05463548699,26652.277226179263,28560.158158089038
2023-08-25,26006.556046383215,26128.480648448854,26098.003251577153,26769.85765240169,28602.807055704394
2023-08-24,26251.532812707992,26111.014590832456,26118.392105406925,26898.71993645943,28655.069131379503
2023-08-24,26245.725138121546,26080.281621919265,26100.88672727042,27010.33458947408,28696.417395363587
2023-08-23,26009.25,26065.8208879019,26082.872491839527,27123.27455336939,28738.142246346983
2023-08-23,26226.415515172295,26068.113246338868,26096.979052301143,27242.560034869024,28782.04618005271
2023-08-23,26243.33011346213,26051.625285790862,26080.62794407455,27354.880135835938,28823.54431444539
2023-08-22,25916.554913294796,26039.363841010556,26081.290418903773,27467.985353827593,28866.17953540692
2023-08-22,25884.2936430684,26067.52585470545,26208.279173116458,27592.492855455035,28910.041227529513
2023-08-21,26036.402030315672,26125.76961998139,26240.87724623062,27721.143082488306,28954.551013899905
2023-08-21,26144.5,26121.49183262158,26338.7668905677,27841.80241570288,29003.02988022973
2023-08-21,26025.29650905877,26099.924095777154,26546.674559866573,27957.42258922558,29046.88675919526
2023-08-20,26110.999791336282,26125.84485826342,26783.046237790953,28081.123791272003,29091.984348062757
2023-08-20,26157.5,26109.630602358233,26991.683427615346,28202.593434671526,29143.070461492352
2023-08-20,26113.689009159036,26123.216996796986,27214.499816871536,28328.903945601876,29188.66191916431
2023-08-19,26292.0,26349.03249152746,27441.712053226223,28457.321607326445,29234.873526169235
2023-08-19,26006.457518796993,26355.984872479843,27679.04776751194,28581.553750183586,29279.410233576644
2023-08-19,25993.525842089,26556.041948513823,27919.78245167774,28709.630010951892,29330.87181670112
2023-08-18,26206.74184646262,26993.425023956,28163.676614899246,28852.38801659157,29378.796294440956
2023-08-18,25997.5,27440.24761731848,28388.141017436898,28974.31331904046,29430.45153952106
2023-08-18,26252.60476107124,27873.73625287245,28629.132327597326,29082.70734376573,29485.259362105448
2023-08-17,27694.397472272376,28305.782636946085,28854.68028875141,29191.650030870333,29537.651116134362
2023-08-17,26340.666666666668,28534.391614924996,28976.706537793612,29238.233569121083,29574.521114206098
2023-08-17,27406.857051034836,29002.11066254404,29201.40891874599,29335.22209630688,29638.533151243137
2023-08-16,29055.207370184253,29283.522954841657,29344.837940838068,29394.851503554644,29681.718072898304
2023-08-16,29334.5,29333.928205842498,29368.170618584587,29394.569279572497,29698.768940696456
2023-08-16,29031.920448877805,29336.034417555315,29379.20134475306,29383.761620101453,29712.70226955191
2023-08-15,29276.92944958666,29384.528402322198,29413.50344172771,29387.032120437034,29729.003253964966
2023-08-15,29294.660318124737,29403.57794055674,29443.308074332217,29388.73999723751,29748.995704525114
2023-08-14,29614.7,29419.02146066222,29472.931161426666,29382.94222482258,29762.39681535397
2023-08-14,29376.743097118142,29400.70717494794,29484.05973285524,29367.755708046665,29776.772370909526
2023-08-14,29408.044127190136,29406.152926834475,29499.47757022604,29376.122026006728,29787.403647056573
2023-08-13,29349.24348198971,29402.413031326672,29541.099418283888,29368.568777971883,29797.50716053675
2023-08-13,29371.37834224599,29422.3682719508,29560.48562064402,29371.802216540276,29807.727266542504
2023-08-12,29410.276217228464,29442.478481133217,29536.28235993414,29396.27084717435,29817.47860745522
2023-08-12,29402.764958863125,29483.0382081077,29528.61977298925,29397.21685277767,29826.429506250224
2023-08-11,29486.5,29526.840862191108,29499.760600448553,29383.917761119064,29835.430623246575
2023-08-11,29414.863360323885,29567.412290762535,29469.03527386777,29367.623156708472,29842.947352845906
2023-08-11,29381.864858635527,29592.80221361762,29444.86506627122,29363.592322411194,29851.26512384459
2023-08-10,29488.930166358594,29679.785805241114,29420.967940560415,29361.362272492017,29864.417418984587
2023-08-10,29512.149806522943,29698.602969337237,29388.321895449848,29355.566569248618,29878.027222691715
2023-08-09,29694.194306049823,29630.08623873506,29360.56079914636,29346.046088341653,29889.64440821364
2023-08-09,29709.383537447007,29574.2013378708,29334.171920142802,29330.64110293533,29898.84599124389
2023-08-09,29770.5,29472.680338706,29292.953288218483,29316.46630312855,29907.82854082041
2023-08-08,29592.5928203094,29370.658256972998,29251.451683238087,29300.187472090554,29921.07145194942
2023-08-08,29990.75,29296.92791892483,29252.766481787414,29288.926872919306,29939.550976168204
2023-08-08,29620.650315031504,29162.150075879716,29196.038137659878,29263.90598626117,29950.25215382407
2023-08-07,29032.532692307694,29078.04082156246,29183.118812436536,29253.875848589483,29964.261140353472
2023-08-07,29303.0,29091.035359557656,29256.25933441456,29264.072363445874,29984.957895237698
2023-08-07,28998.73654329339,29094.142502414797,29265.813932566092,29264.84266404234,30009.613450793255
2023-08-06,29056.345427868982,29113.22623773097,29268.07492178958,29289.548501781857,30030.1200817937
2023-08-06,29076.480453972257,29132.245109503176,29266.211039549184,29298.715817192464,30046.385379305684
2023-08-05,29047.30509868421,29208.605044649998,29282.319578551167,29302.19678676958,30062.440269875733
2023-08-05,29031.885534810677,29229.926199440033,29301.75660442362,29306.64685937591,30083.986879890355
2023-08-04,29123.494458274065,29288.196803310617,29322.81124304739,29333.04678075172,30100.198026573165
2023-08-04,29324.75,29421.48330927146,29331.531377536947,29340.29367238736,30115.445881455005
2023-08-04,29132.3226905066,29437.485362717383,29327.110285727857,29340.3739754473,30135.417346101465
2023-08-03,29189.477530274413,29422.923605848184,29339.97931803861,29371.25550213969,30154.320308270446
2023-08-03,29611.0,29400.176969595195,29348.923260943022,29399.888590372295,30168.648988653775
2023-08-03,29196.553182214473,29356.034112452337,29325.087264051195,29408.04983970349,30178.52705956388
2023-08-02,29439.779761904763,29373.5870094072,29331.773834862463,29431.263198299966,30192.621192691582
2023-08-02,30056.5,29357.425682784164,29324.632884742427,29458.87820680337,30204.011855375455
2023-08-02,29436.764374121438,29241.579445802436,29271.88539247718,29451.43281455155,30212.82157759768
2023-08-01,29030.390392422192,29216.735208738333,29263.871395518585,29465.862985807176,30224.801179789978
2023-08-01,29030.251076503515,29257.035030229043,29311.02208177414,29525.854145261488,30238.494876568733
2023-08-01,29302.0,29297.669552290845,29331.220594835748,29559.519341503354,30252.187945684047
2023-07-31,29319.423460898503,29294.140415650047,29322.073994987994,29584.48226031147,30267.499056795157
2023-07-31,29326.65047554348,29289.96066031772,29311.537114328203,29607.38156647635,30281.256692994848
2023-07-30,29245.576341127922,29291.840086700686,29343.282318456048,29630.045749868146,30292.57755190856
2023-07-30,29262.854714672725,29302.191339151916,29349.05596723777,29659.864451970723,30307.339820572728
2023-07-29,29312.489142857143,29311.007582298833,29353.637665166745,29681.33775517268,30326.500958663666
2023-07-29,29314.692730936145,29365.009133319243,29402.531686240774,29701.96937208506,30336.561422865838
2023-07-28,29277.296043514412,29364.77163738065,29450.85391980157,29740.71248883734,30346.91779992951
2023-07-28,29290.16517357223,29350.00757432594,29491.012415355788,29769.795455386742,30357.777536539263
2023-07-27,29339.806460224238,29333.113568338682,29530.75256173747,29798.149538728223,30373.40859016624
2023-07-27,29318.03510828654,29394.724550211413,29593.12352886431,29847.040379434497,30393.49613155469
2023-07-26,29324.568416701117,29395.920595323616,29630.98023662592,29880.708096655555,30407.86979422382
2023-07-26,29690.5,29396.267748034654,29667.85457609577,29914.57114033061,30422.382808900147
2023-07-26,29313.030259365994,29440.054239162302,29740.686208748837,29936.34984271156,30433.66267001126
2023-07-25,29173.94760213144,29536.9362022225,29787.81808817096,29983.670190591343,30453.34122268497
2023-07-25,29171.907131661443,29632.017256385636,29846.89052563495,30024.126663325,30469.088589566443
2023-07-24,29771.083333333332,29728.391555136262,29903.226018624504,30084.26261946823,30484.76300116513
2023-07-24,29326.40742407199,29791.522507517213,29916.80918128025,30125.659787299002,30492.13360301698
2023-07-24,29326.998485678385,29866.039877928237,29970.67293670367,30184.28318728477,30506.114084390785
2023-07-23,29997.00543789353,29939.44140415689,30009.037845178616,30244.486716322284,30520.791596314244
2023-07-23,29991.204000787362,30041.31817833537,30001.407057929348,30319.656164968943,30522.875048438003
2023-07-22,29839.51498127341,30038.699974119427,30030.57105787311,30366.166736369396,30523.49887233868
2023-07-22,29846.5272229158,30061.763794884264,30048.5784954177,30392.96211103885,30525.844946391317
2023-07-21,30213.0,30078.06048211275,30065.546515718972,30419.46112439867,30521.64822925239
2023-07-21,29848.029016949153,30042.09585504328,30100.957230004686,30429.67573318627,30513.513974863996
2023-07-21,29840.809169278997,30075.305995479117,30130.435956685193,30473.54076829523,30521.469208009003
2023-07-20,30710.14285714286,30078.634286200337,30161.287704565442,30497.110451275337,30520.643877369956
2023-07-20,29972.87657127574,29961.495937523323,30132.01347667428,30504.194634948803,30492.99506784615
2023-07-20,30000.96172662729,30022.442141626787,30179.522293011734,30517.07611277297,30463.877342054195
2023-07-19,29960.6040335152,30035.393195951143,30201.362801015053,30528.376063265052,30434.99978625078
2023-07-19,29961.24761051374,30053.032549325202,30265.299220311954,30539.392098586224,30406.594857382832
2023-07-18,30080.5,30159.818604966094,30334.510393317763,30549.6689347961,30368.77853910408
2023-07-18,29864.107204327513,30185.565917891265,30397.893437865867,30554.503117252483,30329.83965021519
2023-07-18,29890.174416403785,30243.941122930544,30479.93558746596,30566.958770259895,30293.182162858702
2023-07-17,30399.5,30302.531015825243,30637.905272008542,30576.702743386173,30256.75368168878
2023-07-17,30091.619106897764,30336.60244439667,30701.762414865687,30568.272841607784,30213.36651790903
2023-07-17,30084.079507133592,30367.332406078964,30737.345726659998,30585.199709976987,30173.314549586674
2023-07-16,30708.75,30477.56589129871,30773.375733078374,30607.69017400793,30133.722856846234
2023-07-16,30260.731190476192,30509.202181669436,30758.394236367847,30602.29540627566,30086.87296049008
2023-07-16,30272.733639602477,30610.22095784047,30816.64557990526,30611.638463000512,30045.96383900046
2023-07-15,30300.303666666667,30715.930052001375,30832.933197985232,30620.391297276645,30003.987652197895
2023-07-15,30638.0,30973.279528191848,30876.375793223327,30644.036237810367,29950.397472568264
2023-07-15,30306.72883867383,31066.922385334707,30854.629932534204,30666.098737810367,29896.87770601733
2023-07-14,30855.71390367181,31107.359047241032,30855.38932551505,30689.21042175158,29842.475163365398
2023-07-14,30930.20403259507,31069.18557485804,30813.484976860494,30690.129893144647,29786.7559696445
2023-07-13,30967.86262367343,31007.586291066258,30764.827476274437,30688.88120026226,29722.614813726777
2023-07-13,31012.697298728814,31023.070201970055,30711.112796639096,30708.67182084535,29657.702824520547
2023-07-13,32101.75,30949.9363439691,30653.98195305383,30702.65882208123,29591.978770250378
2023-07-12,31293.5,30779.472058254814,30515.5002147638,30646.175686507922,29513.3509924726
2023-07-12,30589.785472018088,30642.337479733706,30434.783268349885,30618.601422410673,29450.011956179736
2023-07-12,30588.499596990867,30603.419603789076,30433.053693293972,30632.769798410027,29397.347673157314
2023-07-11,30499.00904605263,30557.784378862958,30442.004614937487,30629.283696241204,29335.105455412962
2023-07-11,31076.25,30522.068661482615,30446.196576183476,30629.169137369292,29280.38361577084
2023-07-11,30500.760292722098,30399.15539130813,30406.63134609576,30630.809559447214,29222.56972688195
2023-07-10,30908.5,30358.027562138566,30407.849396568054,30642.696309196937,29172.48990200542
2023-07-10,30333.55795035223,30251.52837127279,30411.69668239741,30627.359122224596,29117.986221099618
2023-07-10,30317.36034040569,30227.229056966065,30477.567543086534,30633.304423351638,29068.05337158647
2023-07-09,30269.05302250804,30262.687782798872,30523.031517988107,30638.578167040996,29018.43700167544
2023-07-09,30248.999024390243,30326.224851012008,30566.7748094288,30645.574109217625,28969.463804911647
2023-07-08,30215.857108778626,30370.32449088433,30612.934924250087,30667.016108346546,28920.523219545797
2023-07-08,30212.865488535124,30414.107300883385,30706.23084505161,30677.69723201261,28871.372373555652
2023-07-07,30163.005663939584,30457.67123099754,30751.33569110863,30679.481432511708,28825.051645905267
2023-07-07,30163.46275020516,30571.864993522024,30776.851158252044,30683.03934797392,28774.034916305936
2023-07-06,30565.571421235338,30727.906029207,30802.41957647146,30701.487106895165,28725.55115557675
2023-07-06,30713.8125,30783.375253177343,30832.485903526078,30701.20279609642,28680.474245655267
2023-07-06,30557.696503496503,30807.324767845577,30816.562777544917,30688.04977030277,28633.90238774741
2023-07-05,30522.336778771984,30855.54535761584,30812.14169855511,30688.638485210144,28592.689093264118
2023-07-05,30517.812999334223,30998.354389219843,30854.987772798668,30705.24635535604,28547.64377573542
2023-07-04,30962.362001610956,31045.000151219712,30877.54322182582,30694.5362811317,28502.740910482324
2023-07-04,31255.75,30981.837322982057,30843.02156205178,30668.97930488369,28456.731332686646
2023-07-04,30953.855989027736,30876.93312373592,30789.04130361675,30633.226531254833,28405.284583883375
2023-07-03,30881.459102677658,30881.596553874813,30754.12481609388,30624.05167450384,28354.47507289418
2023-07-03,30895.24063188832,30825.800787244254,30724.37340900645,30633.55974887911,28307.24028862564
2023-07-03,31522.0,30768.73803949438,30721.097292443003,30623.43203875839,28255.236074891764
2023-07-02,30844.333333333332,30711.621156377496,30649.163618973613,30591.601315100204,28190.13977859547
2023-07-02,30520.222203947367,30710.086292431923,30607.62717391479,30586.64967819544,28139.497342742685
2023-07-02,30521.42060527702,30704.205801121505,30589.227537695802,30606.788170911605,28097.37079973586
2023-07-01,30986.5,30701.14948349758,30600.554637318874,30609.280671489712,28049.496934954925
2023-07-01,30490.888736263736,30626.65307831294,30569.919688666756,30594.85582061626,27997.240380620373
2023-07-01,30495.80139763922,30622.94603076865,30559.536763060616,30592.83970503541,27946.232357624845
2023-06-30,31122.18181818182,30673.45654539162,30565.135271865176,30596.012896109507,27900.809564317744
2023-06-30,30833.589285714286,30586.706081569726,30555.504937913414,30579.07692255979,27857.13916932302
2023-06-30,30479.05876477443,30505.168055397662,30511.52934043758,30555.895738392574,27816.575961948958
2023-06-30,30500.02638190955,30474.249274270107,30494.937047715597,30540.477502216636,27780.469753451463
2023-06-29,30465.025163707553,30499.959791140172,30477.411758892915,30524.428761648822,27744.025015874693
2023-06-29,30464.93940345369,30513.18629902057,30493.978532913807,30488.850101531134,27707.170560658404
2023-06-29,30849.375,30496.127495352583,30542.74608875177,30453.70644801652,27670.17618996765
2023-06-29,30514.928571428572,30456.813998338734,30525.76678507378,30443.514483730807,27629.37202330098
2023-06-28,30262.82310250983,30524.303794257103,30534.03901122679,30416.785942314244,27587.011705840665
2023-06-28,30262.627296881554,30517.8906254775,30565.672182476086,30343.89047436746,27550.790869449276
2023-06-28,30680.0,30515.624821161087,30624.348804127403,30239.949544121693,27514.599003341493
2023-06-27,30557.610718870346,30454.86372664566,30618.006705660555,30122.877462133118,27472.528923433456
2023-06-27,30345.527777777777,30474.770766807047,30619.79195256576,30010.254237723453,27431.716800546274
2023-06-27,30574.18052090306,30589.364682150957,30626.142647010205,29874.977494425188,27394.04426968208
2023-06-27,30987.35714285714,30594.719571808822,30626.890520353834,29732.18533296436,27361.406152783155
2023-06-26,30217.93092105263,30543.774228196475,30602.648907206167,29574.241625799583,27320.193542553876
2023-06-26,30246.766666666666,30613.453739474673,30600.262136347566,29445.444489730242,27286.37622894094
2023-06-26,30254.67233839203,30733.072787093723,30586.017956717675,29311.44051091438,27252.04123368515
2023-06-25,30696.96,30781.14968467545,30571.44576440472,29176.87871161057,27224.451860185287
2023-06-25,31147.685185185186,30764.81313832448,30483.72167014846,29027.73111019964,27192.021840172845
2023-06-25,30611.664748508098,30662.920611869456,30364.66680728128,28861.465901012532,27155.9920047819
2023-06-25,30630.739737570722,30659.061468898846,30361.26218238784,28717.43895486618,27125.670023969702
2023-06-24,30705.6875,30661.52358621586,30299.5328734017,28569.729565216217,27099.584026885583
2023-06-24,31084.1,30587.07053322047,30122.10876625884,28382.997422359073,27068.30845993559
2023-06-24,30591.21062146412,30438.96312634163,29855.550284115983,28195.03745844535,27028.209352743528
2023-06-24,30582.604175543245,30361.741844133998,29627.748218605673,28010.012079107346,26993.730061947434
2023-06-23,30434.4375,30202.630201972443,29400.71652288115,27840.668589580477,26952.96918221918
2023-06-23,30584.650747713826,30066.413002693098,29123.81234184017,27652.206536009046,26921.105061848808
2023-06-23,30647.974558789825,30063.462895876837,28837.480145574893,27457.246994844747,26879.092275763098
2023-06-22,30184.516129032258,29937.542160587534,28545.834344393,27259.016918259855,26835.35702979403
2023-06-22,30047.348151848153,29657.14699929721,28290.626843112917,27074.75741365156,26796.813607148382
2023-06-22,30050.661646010674,29272.137441890332,28036.86306511109,26915.67307728707,26759.804183238957
2023-06-21,29468.82268041237,28893.75459307735,27782.31165881642,26765.649447072403,26721.362180157797
2023-06-21,29480.917105044577,28598.802843789854,27571.740550250808,26605.573637057674,26689.421012738636
2023-06-21,30564.0,28181.21168098723,27358.264994743786,26466.042436101114,26653.88746811783
2023-06-21,29766.529411764706,27611.497395272945,27073.61572734452,26298.506721815396,26606.088919086273
2023-06-20,28221.75,27154.12652819846,26839.926257030736,26163.758387603604,26566.567481177775
2023-06-20,27352.28125,26924.106686928622,26643.886078459305,26084.523341834953,26543.58692562222
2023-06-20,27401.981704319787,26801.58868833184,26534.52463277472,26030.49906484099,26535.25741173333
2023-06-20,27404.160435399906,26670.868724555494,26392.27593960902,25975.13854141575,26525.737006720858
2023-06-19,26557.778965426234,26544.678256711766,26280.620656279807,25920.04228707171,26516.004726872437
2023-06-19,26576.0,26535.318308500347,26180.60073017793,25894.562550501607,26523.605650699847
2023-06-19,26564.93334224331,26535.7340594161,26077.013844114605,25866.572585132544,26532.230650699847
2023-06-19,26611.61111111111,26525.72598586301,25972.199492126707,25847.967822909566,26539.74665410298
2023-06-18,26494.65525982256,26363.665469989992,25858.8879841902,25810.820997512743,26541.8943351277
2023-06-18,26486.941957885305,26267.460577217593,25794.483089463047,25786.009176968313,26545.277525455927
2023-06-18,26520.827160493827,26113.683154662547,25748.987235328383,25786.784447340335,26550.10594814609
2023-06-17,26492.259327946307,26016.56305584785,25639.40672386454,25786.838666190306,26554.752878721727
2023-06-17,26578.910256410258,25825.88315185552,25573.819877458438,25799.561547335084,26559.611705731935
2023-06-17,26494.876827371696,25618.293628813117,25523.397716286276,25795.60968822005,26563.773626249458
